name,sex,sign,content
红蝶天斩,男,坏人有坏人的气魄，规矩有规矩的眉角，杀手有杀手的角度，游戏有游戏的魅力（活着，就是正确的）,看完成任务也许真的像狐狸说的吧，看完后，真有一丝嫉妒为什么自己不是当初第一个星咏者。如果自己不是中途入道，而是从最初看着这一切，该有多好。真恨自己入坑太晚了。
シモン,保密,俺を誰だと思っていやがる！,真神回，恭喜星姐！[洛天依_打尻]
御槿狐,保密,唔姆唔姆。,今天的星姐也很可爱(°∀°)ﾉ
冰凌雨鉴,保密,,从疯人院过来了
博多豚骨杯面,保密,一个咸鱼up  _(:з」∠)_,激光爱了
依如慕缘_,保密,倾我一生一世恋、来如飞花散如烟,欣慰～昨晚闹也闹了$星姐、以后会一直支持你的～
夜光あ,保密,,星姐太可爱了，3D模型真的超级精致(=・ω・=)
吮纸原味喵,保密,不，这不够二刺螈,见证一段传说[干杯]
PathNotFound,保密,我们被蒙蔽的时间，总比我们看清道路的时间要长,ohhhhhhh
白上デブキ,保密,我是单推——我本来想这么说的，但是ta们实在都太可爱了......,yagoo活了！
时乃空骑士,男,,星姐带着偶像梦冲吧！
一般DD易命,男,兴趣使然的逗比而已（喝茶）,就算没有翅膀也可以飞翔。$1000星际舰队星间飞行，请
Tetral-M,保密,,这就是用行星发动机烤出来的肉吗
心心豚Official,男,你要来几发吗！,来了！
朔秋枫,男,,其实轮播时的也是看点[吃瓜][吃瓜][吃瓜]
tim-MY,男,,什  么！T  M  的！叫  偶  像！
极光泪雨_flurry,保密,,好起来了，一切都好起来了
呆萌弱受,保密,,6：47这少了一句？
东方的大英雄--阿拉什,保密,,耀斑烤肉我爱了[tv_流鼻血]
有女朋友了啊,男,,也能看出来HOLOLIVE也是给了很大的支持，当然这也是星姐自己去折服他们
始即为无,男,思想，元无一羽轻,昨晚卡爆了，今天来补完（话说这个背景下星姐看起来只有两根手指XD）
AXProcyon,保密,"干死黄旭东, 自爆球对空",这个3D保留2D元素做的真好
卖萌的小蘑菇,男,哇我就不信有人会看,suisei！suisei！suisei！
一条葵,男,努力学习一波日语。,这就是偶像星街彗星！
佐仓杏子是神啊,保密,沉迷百合无法自拔,这就是最速烤肉吗[热词系列_奥力给]
K-CU,保密,,"无料看星姐3D听live一小时$我赚了,yagoo血亏$从星姐再次个人势转进innk关注到现在$一路走来真的是一个十分励志的故事$星街加油,以后也请多创作原创曲,把以前想做的没做到的都补上吧$今日もかわいい!!"
华尔秋蕾,保密,(゜-゜),熟了？熟了？(ﾟДﾟ≡ﾟДﾟ)?（戒断反应
白鸟花怜Official,保密,出道什么的，在做了，在做了，你花怜姐姐骗过你们吗？详询个人号@白鸟花怜,来了来了
废池咸鱼,保密,nothing.,帮大忙了！！！！
池鱼水中游,男,要想成事，多看点书,奇迹？这是努力啊。
时鸽g,男,工具人一个,沙雕小剧场预定
明日への途中で,保密,,慕名而来，模型很棒很流畅，舞台感很强。之前没有了解过，有人能简单介绍下吗
番外个体20002,女,少歌/roselia/PPP/志崎樺音/富田麻帆/九九组/高达/假面/魔禁/超炮/μ's/水团/mh推/Ais$不许摸企划厨 菜鸡初心者,再来亿遍[大哭]昨天comet差点哭出来
积み木,男,,偶像大师灰姑娘女孩—星街彗星
喵音君,保密,,那一天，她成为了如同彗星一般闪耀的偶像
M狐吟,保密,真正戳中心的那一刻，只能用傻子来形容自己流泪的样子。,激光烤肉ta来了
花Q大魔王耶,保密,如果不是喜欢，谁又愿意当个DD呢,kksk
飞翔C小星,保密,活在当下,嗨起来~~
有只小强爬过,男,dd....就是快乐！๑乛◡乛๑,假如不是经常犯病  就是女神范了  现在  只能一起当病友了[笑哭]
Re0jo,男,不要停下来啊,核聚变烤肉woc
安魂之人,男,,是谁在呼叫舰队？
轩辕辚,男,秃子？不，是咸鱼,历史性的一幕，太强了[小电视_赞]
切记低调,男,,蓝发偶像的传说开始了，我要见证千人舰队的诞生了吗？[热词系列_镇站之宝]
TaeyeonXuX,男,,昨天晚上404就刷了3遍[喜欢]这马上又有激光吃烤肉啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！！！！！！！！！！
舍丶动漫,保密,就是这么懒，，，,いつの日か私はここにいる！！！！！！！！！！！！！！！！！！！！！！
我是番薯大人,男,,超光速烤肉太强了
带着宇宙队偷电瓶车,女,祝批站红红火火，买个气派的棺材,这个3d的质量也太高了吧！！！
唐尧,男,你们不要想，我来是叫地上太平；我来并不是叫地上太平，乃是叫地上动刀兵。,我出生了[热词系列_锤]
泷-芫,保密,humm！,我永远单推两根手指的大姐姐[滑稽]
我要打乱码吗,保密,你进来干什么   我家又不大,星街姐的3d发布是我看过的里面最好的一次了
白二鸦,保密,我将回归你的内心，成为你的泪水，你的愤怒，你为世界而战的力量,星姐这个3D模型真的强无敌[打call][打call][打call][打call][打call][打call][打call][打call]
桃饱网大废员,保密,人是有极限的，DD没有,昨晚有些卡没能有完美的观看体验，现在我要重温一百遍
折纸大湿Official,保密,正义啊！多少罪恶假汝之名而行！,真的感动，星姐是天使啊！！！
浪奔浪流哦,保密,这个人勤奋死了，什么都写了୧((〃•̀ꇴ•〃))૭⁺✧,烤肉man！这亻
浅見しぐれ,保密,LiSA子，管人观众，木口箱推，曾经是LLer，咸鱼一条。,小 心 星 咏 者
浮生污雨,保密,,来了啊啊啊啊啊啊啊[打call]
冥王の夜一,女,无名的高中生想成为拯救世界的科技宅,她最棒了[打call][打call][打call]
gieox,男,我很专一,激光烤肉i了
wyr小然,男,哈哈哈哈哈(ಡωಡ)hiahiahia,这么快的吗？
你若化成,保密,仰望这片天空吧，放飞自己的灵魂，你会发现，你是个xx,来了来了，从直播间出来了[doge]$星姐真帅[热词系列_AWSL]
有栖实乃梨,男,我家女儿太萌了，虽然还没出生。,星姐万岁，梦里再相遇吧
Bili_194192012,保密,这个人懒得要死了 什么都不想写,好啊，就剩个阿火了
人工肾精石,保密,,来了来了
云海趋同,男,,我严重怀疑有人还在直播间，准备蹲ddd[滑稽]
血压拉满yagoo桑,保密,人之初性本D，誰でも大好き,我星姐的3dlive世界第一！
北林牧,男,鲁迅嘲笑的是孔乙己吗,有被感动到。
神神神的tgeid,女,白井黑子suki,tql！！！！
扣诺DD哒,男,人生的意义？,感谢激光烤肉[打call]
欧尼酱daiski,男,少女 来杯深水炸弹吗？,这速度 惊了
白墨昇,保密,fbkaqua双推Σ(ﾟ∀ﾟﾉ)ﾉ,宇宙虚空舰队tql
madom愚业,男,,[热词系列_AWSL]
口口器的奇妙冒险,男,,不知道星姐会不会加入沙雕小剧场
孤城子丶,男,“只是希望你能一直一直陪在我身边。”,激光烤肉太强了
我永远喜欢星街彗星,保密,,激光man辛苦了
-RainTime-,保密,技术力提升中,啊啊啊啊啊啊啊啊啊
你的老秦人,男,*00后老年高三狗   决战平安京欢迎新鲜血液  寮：少先队 鹅群：713804856$$$$$没东西别看了$$,"我们很开心，因为此刻我们都是星咏者。12h 榜一 何人能及也☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️"
213等于10111的我,男,LPL就完事了,失去语言能力
第N使徒,男,一三五单推夏哥，二四六单推星姐，星期天回去看看狗妈,强 烤肉man 强 这份恩情我在三分钟内是不会遗忘的
宇忆aaaa,保密,热爱游戏，分享游戏(日语学习中，绘画学习中，数学学习中？),3Dlive感动到落泪，清楚地idol大姐姐，加油啊[打call]
御坂美琴20200,保密,感谢bilibili矿业（滑稽）,感谢烤肉man，这份恩情在星姐噫hihihihihi之前，我不会忘的
能鸽擅嘤,保密,太懒，真是不想打了,就nm离谱
此名吾用,男,,昨晚路转粉的来了[doge]现在我也是DD了[doge]
KurumiNight,女,,光速烤肉[打call]
这个昵称已被用被用,男,,lei了lei了！[星星眼]
IKARI SHINJI,保密,不愧是屑站,yagoo！！yagoo醒了！yagoo！你做到了！
九重苍天,保密,向前迈出第一步,yaoog落泪
哥哥涼介,男,朕，钟情你,dd们太强了[热词系列_知识增加]
斯骑吾笨,保密,,sui酱超厉害！！！！
国家papa,男,,来了来了[小电视_笑]
okesi,保密,学生党沉迷舰B柚子无法自拔,感谢汉化组，昨天在开播之前就把任务分配好的汉化组是人间之鉴
吾乃神奈川第一后卫,男,拥抱大自然,你可知那晚，手速跟不上舰长增加的速度有多可怕吗？星姐太棒了!
_冰镜,保密,,八翻八轴四校对，什么叫星河舰队啊
清少纳言_Official,保密,分开了哦算，自身的成功,好快的烤
無頭,男,Steam/psn:wutoupal NS吃灰 车万越共 Holo箱推,感谢烤肉 顺便建议设为直播间轮播
休比の胜利,女,我 永远 喜欢 休比!!!,已经超出了激光烤肉的范围✓
闷YO菇,保密,反对acg饭圈化,快看哪，她在闪闪发光!!
羽水白,保密,,☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️☄️
八重つき,男,这时一位不务正业的专业鸽子作者刚好路过,來了來了 星姊今天也....很　可　愛！！！
漆訮QAQ,保密,额。。。没什么好说的（ -  。-）…,小  心  星  咏  者[热词系列_知识增加]
麻辣豆子,男,,来了来了，刚下直播
森派森派森,保密,,谢谢烤肉man，这份恩情我永远也不会忘记的！
半壶草古,男,我，忏时，破写文的。没了。,这是星姐的辉煌和闪耀，是800舰传说，是yagoo降压药，星姐加油
死了的咖啡,男,,3D真的精细，只有话筒和裙子穿模，手抚胸口不穿模！
白雨hakuu,女,耶,星街，永远滴神！！！[打call]
大楚兴-陈胜王,保密,,加油吖，蓝头发的大家姐
RW掀桌子,保密,里FD走好$骨折光走好,镇站之宝
我才不认识你,保密,这个人确实懒死了，什么也没写,虚空连续霸榜快10小时的传说，好起来了[小电视_赞]
借东西的小人Arrietty,保密,,真正的idol
群願丶,男,,这波啊，这波是银河舰队
我空调里有车,保密,二次元想必今年又不能毕业了,爱了爱了，星姐牛逼！
年紀XD,保密,俺单推夏色まつり,星姐加油 你们的梦想一定会实现的[tv_大哭]
土御門北斗,男,,激光奥利给
闲适若春霞,保密,谢拉和mana是无可替代的。,星姐天下第一！
赤叶兎,保密,,来了，等半天了
枫子叭是疯子,男,想发啥就发啥的随缘小up,星姐suki！熬夜烤肉的字幕组也辛苦辣！我永远喜欢星街彗星还有星街彗星字幕组！！！！！！！！
御坂13299,女,账号封禁中...                                 你指尖跃动的电光，是我此生不灭的信仰，唯我超电磁炮永世长存,莫愁前路无知己，天下谁人不识君
花京院寒沭,保密,无脑迫害夏哥的闸总全部斩首,这激光太给力了吧
我很郁闷,保密,,这会是传说的开始吗[热词系列_知识增加]
半城繁梦,男,你本无意穿堂风 ，偏偏孤倨引山洪。$                                                    ,真·舰队传奇
姆Q绝剑三段,保密,,[大哭][大哭][大哭][大哭][大哭][打call][打call][打call][打call][打call][打call]
柏可_,保密,还我会动的头像。,瞅瞅。
血压拉满yagoo桑,保密,人之初性本D，誰でも大好き,前有法兰西千人舰队，后有一小时八百星河传说
寻天问道,男,吾德天助，前后遮罗。南明离火，焰曜诸方。$庚金临野，七宿横阳。玄天应化，归元守一。,[打call][崩坏3_点赞]
音无一辉,男,,昨晚错过了开始的半小时_(:τ」∠)_
6硬币爽三天,男,,激光烤肉
纱布炫,保密,会有谁能点进来呢？,八翻八轴四校……
蓮見天明,保密,,我发现了什么
Lothern,保密,,核聚变烤肉tql
KuMuあ,男,,只有两根手指的偶像
屋顶上的大自然,男,这个人很懒什么都没有留下_(:з」&ang;)_,烤肉man的这份恩情在姐街吃上饭前都不会忘记！！！
SasaKi桑ovo,男,没有梦想的死宅,太棒了[爱心][支持]
偶是vv,保密, ,光速烤肉
十年不换,男,噢耶终于五级了,是彗星闪耀于天空之夜$她的光芒终究无法被隐藏$这个夜晚全部染成了她的蓝色$谁不想看到这个她变得幸福变得更好走得更远
凌之天泽,女,喵哈哈=￣ω￣=,先养一会儿弹幕晚上再看[微笑]
镜光,男,美好的一天从单推开始!,她好美啊啊啊啊啊啊
平凡丢人,保密,,星姐nb!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
XHトビ,男,牧之原翔子！,来辣！！！
ALAC,男,秘封大法好,激光烤肉来了来了
九条闇月,保密,,祝福すいちゃん$请一直一直耀眼吧
姆Q绝剑三段,保密,,[打call][打call][打call][打call][打call]
神叔official,男,你是沐浴阳光的木叶，我是黑暗中的根，你会对这样的我作何评价？,啊啊啊啊，流星一条！
minato-aqua,男,就是个死dd而已,加油啊，只有四只手指的大姐姐
黄家猎艳,女,Emmmmmmmmm,关键时刻我们都是gachi
txtyb,男,─=≡Σ((( つ•̀ω•́)つ,太棒了，噫hihihi[doge]
刃下心お,保密,碧蓝航线真好玩,星姐啊啊啊啊啊啊啊啊啊啊啊啊阿啊啊啊啊啊啊啊啊！！！！！！！！！！
善良の野猫,保密,喵~,加油啊，蓝色头发追逐梦想的大姐姐[打call]
夜曦_非課金,保密,,来了！
划过天空的路西法,保密,⭐向划过漆黑夜空的流星许愿⭐,没事八百多人陪你呢，过几天星街生日（疯狂暗示）
殘星琉月,男,ライオン,没想到晚了8分钟连前500楼都没有，星姐卡哇伊，没啥想说的，祝以后能越走越远！
恶灵骑士的摩托,保密,我永远喜欢meaaqua FAMS,六边形的无限扩张☄️
洗衣机olkn,保密,全力全开！,这波啊，这波是天秀！慕名而来
Stars繁星,男,Soulless.,真正的传说！
一朵不知名的花,女,真就当我们碧蓝航线玩家没有脾气的？,是传说中的800星河舰队[热词系列_知识增加]
可能过了个假寒假呢,保密,喜欢vtb,有人知道是几时烤完的吗[doge]
